version,area,sheet,no,subno,phase,section,category,subcategory,skill_level,skill_level_rank,vc,ds,de,bz,required_skill,old_division,skill_definition,ai_utilization,ai_utilization_type,ai_category,item_id,item,notes,source_url
6.00,datascience,データサイエンス力,257,100,,解析技術,モデル化,クラスタリング,★★,2,,,,,,,,,,,datascience-0257,BERTopicに代表される深層学習ベースのクラスタリングを実施できる,No: 257 | SubNo: 100 | 分類: 解析技術 | スキルカテゴリ: モデル化 | サブカテゴリ: クラスタリング | スキルレベル: ★★,https://www.datascientist.or.jp/common/docs/skillcheck_ver6.00.xlsx
6.00,datascience,データサイエンス力,258,101,,解析技術,モデル化,クラスタリング,★★★,3,,,,,,,,,,,datascience-0258,自己組織化マップ（SOM）、Affinity Propagation、混合分布モデル、ディリクレ過程混合モデルなどを理解し、試行の中で最適な手法を選択できる,No: 258 | SubNo: 101 | 分類: 解析技術 | スキルカテゴリ: モデル化 | サブカテゴリ: クラスタリング | スキルレベル: ★★★,https://www.datascientist.or.jp/common/docs/skillcheck_ver6.00.xlsx
6.00,datascience,データサイエンス力,259,102,,解析技術,モデル化,グラフィカルモデル,★★,2,,,,,,,,,,,datascience-0259,グラフィカルモデルを用いて、確率変数間の関係性をグラフ表現できる,No: 259 | SubNo: 102 | 分類: 解析技術 | スキルカテゴリ: モデル化 | サブカテゴリ: グラフィカルモデル | スキルレベル: ★★,https://www.datascientist.or.jp/common/docs/skillcheck_ver6.00.xlsx
6.00,datascience,データサイエンス力,260,103,,解析技術,モデル化,グラフィカルモデル,★★,2,,,,,,,,,,,datascience-0260,重回帰分析とパス解析の違いを理解し、使い分けることができる,No: 260 | SubNo: 103 | 分類: 解析技術 | スキルカテゴリ: モデル化 | サブカテゴリ: グラフィカルモデル | スキルレベル: ★★,https://www.datascientist.or.jp/common/docs/skillcheck_ver6.00.xlsx
6.00,datascience,データサイエンス力,261,104,,解析技術,モデル化,グラフィカルモデル,★★,2,,,,,,,,,,,datascience-0261,LINGAMやベイジアンネットワークを用いて因果探索ができる,No: 261 | SubNo: 104 | 分類: 解析技術 | スキルカテゴリ: モデル化 | サブカテゴリ: グラフィカルモデル | スキルレベル: ★★,https://www.datascientist.or.jp/common/docs/skillcheck_ver6.00.xlsx
6.00,datascience,データサイエンス力,262,105,,解析技術,モデル化,グラフィカルモデル,★★,2,,,,,,,,,,,datascience-0262,共分散構造分析（構造方程式モデリング：SEM）を行い、観測変数・潜在変数の因果関係を説明できる,No: 262 | SubNo: 105 | 分類: 解析技術 | スキルカテゴリ: モデル化 | サブカテゴリ: グラフィカルモデル | スキルレベル: ★★,https://www.datascientist.or.jp/common/docs/skillcheck_ver6.00.xlsx
6.00,datascience,データサイエンス力,263,106,,解析技術,モデル化,ネットワーク分析,★,1,,,,,,,,,,,datascience-0263,ネットワーク分析におけるグラフの基本概念（有向・無向グラフ、エッジ、ノード等）を理解している。,No: 263 | SubNo: 106 | 分類: 解析技術 | スキルカテゴリ: モデル化 | サブカテゴリ: ネットワーク分析 | スキルレベル: ★,https://www.datascientist.or.jp/common/docs/skillcheck_ver6.00.xlsx
6.00,datascience,データサイエンス力,264,107,,解析技術,モデル化,ネットワーク分析,★★,2,,,,,,,,,,,datascience-0264,ネットワーク分析におけるノードの影響力、仲介性、接続性などを測る中心性指標（近接中心性、ページランクなど） やグラフ理論を用いた基本的なアルゴリズム（最短経路問題等）を理解し、与えられた問題を解くことができる,No: 264 | SubNo: 107 | 分類: 解析技術 | スキルカテゴリ: モデル化 | サブカテゴリ: ネットワーク分析 | スキルレベル: ★★,https://www.datascientist.or.jp/common/docs/skillcheck_ver6.00.xlsx
6.00,datascience,データサイエンス力,265,108,,解析技術,モデル化,ネットワーク分析,★★,2,,,,,,,,,,,datascience-0265,ナレッジグラフとは何か、そしてどのように情報を表現しているか（主語、述語、目的語とエッジ、ノードの対応関係など）を理解し、その応用について一例を挙げて説明できる（検索エンジン、レコメンドなど）,No: 265 | SubNo: 108 | 分類: 解析技術 | スキルカテゴリ: モデル化 | サブカテゴリ: ネットワーク分析 | スキルレベル: ★★,https://www.datascientist.or.jp/common/docs/skillcheck_ver6.00.xlsx
6.00,datascience,データサイエンス力,266,109,,解析技術,モデル化,ネットワーク分析,★★★,3,,,,,,,,,,,datascience-0266,ネットワーク分析が問題の解決に有効な状況を見極め、現実の問題をグラフを用いたデータ分析の問題に落とし込むことができる。,No: 266 | SubNo: 109 | 分類: 解析技術 | スキルカテゴリ: モデル化 | サブカテゴリ: ネットワーク分析 | スキルレベル: ★★★,https://www.datascientist.or.jp/common/docs/skillcheck_ver6.00.xlsx
6.00,datascience,データサイエンス力,267,110,,解析技術,モデル化,ネットワーク分析,★★★,3,,,,,,,,,,,datascience-0267,グラフ深層学習（Graphical Convolution Networks：GCNなど）の入出力（特徴量行列、隣接行列など）とタスク（ノード予測、リンク予測など）を理解し、適切な手法で課題を解決できる,No: 267 | SubNo: 110 | 分類: 解析技術 | スキルカテゴリ: モデル化 | サブカテゴリ: ネットワーク分析 | スキルレベル: ★★★,https://www.datascientist.or.jp/common/docs/skillcheck_ver6.00.xlsx
6.00,datascience,データサイエンス力,268,1,,解析技術,モデル利活用,異常検知,★★,2,＊,,,,,,,,,,datascience-0268,手元のデータの多寡やデータの再現性をふまえ、教師あり異常検知と教師なし異常検知の違いを適切に使い分けることができる,No: 268 | SubNo: 1 | 分類: 解析技術 | スキルカテゴリ: モデル利活用 | サブカテゴリ: 異常検知 | スキルレベル: ★★ | VC: ＊,https://www.datascientist.or.jp/common/docs/skillcheck_ver6.00.xlsx
6.00,datascience,データサイエンス力,269,2,,解析技術,モデル利活用,異常検知,★★,2,,,,,,,,,,,datascience-0269,統計・分布ベース（One-class SVM、Isolation Forest）、距離・密度ベース（KNN、Local Outlier Factor）、再構築ベース（Auto Encoder）を含む異常検知アルゴリズムの原理と適用分野を理解し、対象のデータの特性（時系列、高次元、構造データなど）に応じて適切な手法を選定・実装・評価できる,No: 269 | SubNo: 2 | 分類: 解析技術 | スキルカテゴリ: モデル利活用 | サブカテゴリ: 異常検知 | スキルレベル: ★★,https://www.datascientist.or.jp/common/docs/skillcheck_ver6.00.xlsx
6.00,datascience,データサイエンス力,270,3,,解析技術,モデル利活用,レコメンド,★,1,,,,,,,,,,,datascience-0270,レコメンドアルゴリズムにおけるコンテンツベースフィルタリングと協調フィルタリングの違いを説明できる,No: 270 | SubNo: 3 | 分類: 解析技術 | スキルカテゴリ: モデル利活用 | サブカテゴリ: レコメンド | スキルレベル: ★,https://www.datascientist.or.jp/common/docs/skillcheck_ver6.00.xlsx
6.00,datascience,データサイエンス力,271,4,,解析技術,モデル利活用,レコメンド,★★,2,,,,,,,,,,,datascience-0271,分析要件から適切なレコメンドアルゴリズム（ItemKNN、BRP、item2vec、LightGCN、RecVAEなど）を選定し実装できる,No: 271 | SubNo: 4 | 分類: 解析技術 | スキルカテゴリ: モデル利活用 | サブカテゴリ: レコメンド | スキルレベル: ★★,https://www.datascientist.or.jp/common/docs/skillcheck_ver6.00.xlsx
6.00,datascience,データサイエンス力,272,5,,解析技術,モデル利活用,レコメンド,★★,2,,,,,,,,,,,datascience-0272,精度指標（HR@k、NDCG@k、MRR 等）や多様性指標（カタログカバレッジ、セレンディピティ、ノベルティ 等）を推薦モデルの用途に合わせて選択し、評価できる,No: 272 | SubNo: 5 | 分類: 解析技術 | スキルカテゴリ: モデル利活用 | サブカテゴリ: レコメンド | スキルレベル: ★★,https://www.datascientist.or.jp/common/docs/skillcheck_ver6.00.xlsx
6.00,datascience,データサイエンス力,273,6,,解析技術,モデル利活用,レコメンド,★★★,3,,,,,,,,,,,datascience-0273,行動履歴に加え、アイテム属性、ユーザ属性、時間変化などの情報を用いて、目的に応じた推薦アルゴリズム（DeepFM、Wide & Deep、SASRec、BERT4Rec、LightGCN など）を実装・評価できる,No: 273 | SubNo: 6 | 分類: 解析技術 | スキルカテゴリ: モデル利活用 | サブカテゴリ: レコメンド | スキルレベル: ★★★,https://www.datascientist.or.jp/common/docs/skillcheck_ver6.00.xlsx
6.00,datascience,データサイエンス力,274,1,,解析技術,オペレーションズリサーチ,シミュレーション・データ同化,★★,2,,,,,,,,,,,datascience-0274,離散型・連続型シミュレーションについて、説明できる（モンテカルロ、ヒストリカル、Agentベースなど）,No: 274 | SubNo: 1 | 分類: 解析技術 | スキルカテゴリ: オペレーションズリサーチ | サブカテゴリ: シミュレーション・データ同化 | スキルレベル: ★★,https://www.datascientist.or.jp/common/docs/skillcheck_ver6.00.xlsx
6.00,datascience,データサイエンス力,275,2,,解析技術,オペレーションズリサーチ,シミュレーション・データ同化,★★,2,,,,,,,,,,,datascience-0275,マルコフ連鎖の特徴を理解し、MCMC（マルコフ連鎖モンテカルロ法）シミュレーションをライブラリを用いて実装できる,No: 275 | SubNo: 2 | 分類: 解析技術 | スキルカテゴリ: オペレーションズリサーチ | サブカテゴリ: シミュレーション・データ同化 | スキルレベル: ★★,https://www.datascientist.or.jp/common/docs/skillcheck_ver6.00.xlsx
6.00,datascience,データサイエンス力,276,3,,解析技術,オペレーションズリサーチ,シミュレーション・データ同化,★★★,3,,,,,,,,,,,datascience-0276,データ同化の概念を理解し、実行できる（データを用いてシミュレーション内の不確実性を減少させる計算技法など）,No: 276 | SubNo: 3 | 分類: 解析技術 | スキルカテゴリ: オペレーションズリサーチ | サブカテゴリ: シミュレーション・データ同化 | スキルレベル: ★★★,https://www.datascientist.or.jp/common/docs/skillcheck_ver6.00.xlsx
6.00,datascience,データサイエンス力,277,4,,解析技術,オペレーションズリサーチ,シミュレーション・データ同化,★★★,3,,,,,,,,,,,datascience-0277,シミュレーションにおける問題を理解し、対処を考えることができる（初期条件・境界条件・パラメータの不確実性、データ分布の不均一性、実験計画の最適性など）,No: 277 | SubNo: 4 | 分類: 解析技術 | スキルカテゴリ: オペレーションズリサーチ | サブカテゴリ: シミュレーション・データ同化 | スキルレベル: ★★★,https://www.datascientist.or.jp/common/docs/skillcheck_ver6.00.xlsx
6.00,datascience,データサイエンス力,278,5,,解析技術,オペレーションズリサーチ,シミュレーション・データ同化,★★★,3,,,,,,,,,,,datascience-0278,MCMC（マルコフ連鎖モンテカルロ法）における各種アルゴリズム（メトロポリス-ヘイスティングス法、ギブスサンプラー、ハミルトニアン・モンテカルロ法など）について理解し、活用できる,No: 278 | SubNo: 5 | 分類: 解析技術 | スキルカテゴリ: オペレーションズリサーチ | サブカテゴリ: シミュレーション・データ同化 | スキルレベル: ★★★,https://www.datascientist.or.jp/common/docs/skillcheck_ver6.00.xlsx
